speech_id,year,sense,count,n
1000054853,1987,observe,0,9
1000054853,1987,newspaper,9,9
1000054969,1987,ship,0,9
1000054969,1987,observe,9,9
1000054969,1987,newspaper,0,9
1000055073,1987,ship,0,19
1000055073,1987,observe,18,19
1000055073,1987,newspaper,0,19
1000055090,1987,ship,0,9
1000055090,1987,observe,8,9
1000055090,1987,newspaper,1,9
1000055184,1987,ship,0,9
1000055184,1987,observe,9,9
1000055184,1987,newspaper,0,9
1000055206,1987,ship,0,10
1000055206,1987,observe,10,10
1000055206,1987,newspaper,0,10
1000055300,1987,ship,0,18
1000055300,1987,observe,17,18
1000055300,1987,newspaper,1,18
1000055346,1987,ship,0,9
1000055346,1987,observe,8,9
1000055346,1987,newspaper,1,9
1000055430,1987,ship,0,9
1000055430,1987,observe,9,9
1000055430,1987,newspaper,0,9
1000055496,1987,ship,0,9
1000055496,1987,observe,7,9
1000055496,1987,newspaper,2,9
1000055987,1987,ship,0,10
1000055987,1987,observe,9,10
1000055987,1987,newspaper,1,10
1000056092,1987,ship,0,10
1000056092,1987,observe,10,10
1000056092,1987,newspaper,0,10
1000057257,1987,ship,0,9
1000057257,1987,observe,9,9
1000057257,1987,newspaper,0,9
1000057708,1987,ship,1,9
1000057708,1987,observe,0,9
1000057708,1987,newspaper,8,9
1000057758,1987,ship,0,9
1000057758,1987,observe,0,9
1000057758,1987,newspaper,9,9
1000058706,1987,ship,0,9
1000058706,1987,observe,9,9
1000058706,1987,newspaper,0,9
1000058792,1987,ship,0,9
1000058792,1987,observe,8,9
1000058792,1987,newspaper,1,9
1000058847,1987,ship,0,9
1000058847,1987,observe,9,9
1000058847,1987,newspaper,0,9
1000059133,1987,ship,0,10
1000059133,1987,observe,10,10
1000059133,1987,newspaper,0,10
1000059765,1987,ship,0,10
1000059765,1987,observe,10,10
1000059765,1987,newspaper,0,10
1000059783,1987,ship,0,10
1000059783,1987,observe,10,10
1000059783,1987,newspaper,0,10
1000060493,1987,ship,0,9
1000060493,1987,observe,9,9
1000060493,1987,newspaper,0,9
1000060495,1987,ship,0,10
1000060495,1987,observe,10,10
1000060495,1987,newspaper,0,10
1000061510,1987,ship,0,9
1000061510,1987,observe,8,9
1000061510,1987,newspaper,1,9
1000063028,1987,ship,0,10
1000063028,1987,observe,10,10
1000063028,1987,newspaper,0,10
1000063109,1987,ship,0,9
1000063109,1987,observe,0,9
1000063109,1987,newspaper,9,9
1000065314,1987,ship,1,10
1000065314,1987,observe,9,10
1000065314,1987,newspaper,0,10
1000065920,1987,ship,0,9
1000065920,1987,observe,7,9
1000065920,1987,newspaper,2,9
1000066286,1987,ship,0,9
1000066286,1987,observe,7,9
1000066286,1987,newspaper,0,9
1000067034,1987,ship,0,10
1000067034,1987,observe,9,10
1000067034,1987,newspaper,1,10
1000067210,1987,ship,2,10
1000067210,1987,observe,7,10
1000067210,1987,newspaper,1,10
1000067528,1987,ship,0,10
1000067528,1987,observe,10,10
1000067528,1987,newspaper,0,10
1000067665,1987,ship,0,10
1000067665,1987,observe,10,10
1000067665,1987,newspaper,0,10
1000068071,1987,ship,0,9
1000068071,1987,observe,7,9
1000068071,1987,newspaper,2,9
1000068081,1987,ship,0,9
1000068081,1987,observe,9,9
1000068081,1987,newspaper,0,9
1000068622,1987,ship,0,9
1000068622,1987,observe,9,9
1000068622,1987,newspaper,0,9
1000069019,1987,ship,0,9
1000069019,1987,observe,8,9
1000069019,1987,newspaper,1,9
1000069126,1987,ship,0,9
1000069126,1987,observe,9,9
1000069126,1987,newspaper,0,9
1000069368,1987,ship,1,10
1000069368,1987,observe,9,10
1000069368,1987,newspaper,0,10
1000071413,1987,ship,0,10
1000071413,1987,observe,9,10
1000071413,1987,newspaper,1,10
1000071583,1987,ship,0,9
1000071583,1987,observe,9,9
1000071583,1987,newspaper,0,9
1000071715,1987,ship,0,9
1000071715,1987,observe,8,9
1000071715,1987,newspaper,1,9
1000074657,1987,ship,0,10
1000074657,1987,observe,10,10
1000074657,1987,newspaper,0,10
1000075405,1987,ship,0,9
1000075405,1987,observe,0,9
1000075405,1987,newspaper,9,9
1000075555,1987,ship,2,18
1000075555,1987,observe,0,18
1000075555,1987,newspaper,16,18
1000076582,1987,ship,0,9
1000076582,1987,observe,8,9
1000076582,1987,newspaper,1,9
1000076860,1987,ship,0,9
1000076860,1987,observe,9,9
1000076860,1987,newspaper,0,9
1000077325,1987,ship,0,10
1000077325,1987,observe,9,10
1000077325,1987,newspaper,0,10
1000077334,1987,ship,1,9
1000077334,1987,observe,6,9
1000077334,1987,newspaper,1,9
1000077524,1987,ship,0,19
1000077524,1987,observe,17,19
1000077524,1987,newspaper,2,19
1000078939,1987,ship,0,9
1000078939,1987,observe,7,9
1000078939,1987,newspaper,2,9
1000079011,1987,ship,0,9
1000079011,1987,observe,9,9
1000079011,1987,newspaper,0,9
1000079494,1987,ship,0,9
1000079494,1987,observe,9,9
1000079494,1987,newspaper,0,9
1000079550,1987,ship,1,10
1000079550,1987,observe,9,10
1000079550,1987,newspaper,0,10
1000080101,1987,ship,0,9
1000080101,1987,observe,9,9
1000080101,1987,newspaper,0,9
1000080103,1987,ship,0,10
1000080103,1987,observe,10,10
1000080103,1987,newspaper,0,10
1000080105,1987,ship,0,10
1000080105,1987,observe,10,10
1000080105,1987,newspaper,0,10
1000080110,1987,ship,3,20
1000080110,1987,observe,10,20
1000080110,1987,newspaper,6,20
1000080113,1987,ship,2,18
1000080113,1987,observe,9,18
1000080113,1987,newspaper,3,18
1000080280,1987,ship,1,10
1000080280,1987,observe,0,10
1000080280,1987,newspaper,9,10
1000080983,1987,ship,1,9
1000080983,1987,observe,0,9
1000080983,1987,newspaper,8,9
1000081062,1987,ship,0,10
1000081062,1987,observe,9,10
1000081062,1987,newspaper,1,10
1000081063,1987,ship,0,9
1000081063,1987,observe,9,9
1000081063,1987,newspaper,0,9
1000081666,1987,ship,0,9
1000081666,1987,observe,7,9
1000081666,1987,newspaper,2,9
1000081986,1987,ship,1,18
1000081986,1987,observe,0,18
1000081986,1987,newspaper,17,18
1000082991,1987,ship,0,9
1000082991,1987,observe,8,9
1000082991,1987,newspaper,1,9
1000083076,1987,ship,0,9
1000083076,1987,observe,8,9
1000083076,1987,newspaper,1,9
1000083105,1987,ship,0,9
1000083105,1987,observe,9,9
1000083105,1987,newspaper,0,9
1000083352,1987,ship,0,10
1000083352,1987,observe,9,10
1000083352,1987,newspaper,1,10
1000084274,1987,ship,9,9
1000084274,1987,observe,0,9
1000084274,1987,newspaper,0,9
1000084966,1987,ship,6,10
1000084966,1987,observe,2,10
1000084966,1987,newspaper,0,10
1000086779,1987,ship,0,9
1000086779,1987,observe,0,9
1000086779,1987,newspaper,9,9
1000086781,1987,ship,0,19
1000086781,1987,observe,19,19
1000086781,1987,newspaper,0,19
1000087551,1987,ship,0,9
1000087551,1987,observe,8,9
1000087551,1987,newspaper,1,9
1000087635,1987,ship,0,9
1000087635,1987,observe,7,9
1000087635,1987,newspaper,2,9
1000087644,1987,ship,0,9
1000087644,1987,observe,7,9
1000087644,1987,newspaper,2,9
1000087655,1987,ship,6,9
1000087655,1987,observe,2,9
1000087655,1987,newspaper,1,9
1000087669,1987,ship,0,10
1000087669,1987,observe,10,10
1000087669,1987,newspaper,0,10
1000087874,1987,ship,0,9
1000087874,1987,observe,8,9
1000087874,1987,newspaper,1,9
1000088763,1987,ship,0,9
1000088763,1987,observe,6,9
1000088763,1987,newspaper,3,9
1000089070,1987,ship,0,9
1000089070,1987,observe,9,9
1000089070,1987,newspaper,0,9
1000089246,1987,ship,0,10
1000089246,1987,observe,9,10
1000089246,1987,newspaper,0,10
1000089607,1987,ship,0,9
1000089607,1987,observe,8,9
1000089607,1987,newspaper,1,9
1000090897,1987,ship,0,9
1000090897,1987,observe,7,9
1000090897,1987,newspaper,2,9
1000091195,1987,ship,0,10
1000091195,1987,observe,10,10
1000091195,1987,newspaper,0,10
1000092030,1987,ship,8,27
1000092030,1987,observe,10,27
1000092030,1987,newspaper,6,27
1000092538,1987,ship,0,9
1000092538,1987,observe,9,9
1000092538,1987,newspaper,0,9
1000092809,1987,ship,0,9
1000092809,1987,observe,0,9
1000092809,1987,newspaper,9,9
1000094354,1987,ship,0,9
1000094354,1987,observe,9,9
1000094354,1987,newspaper,0,9
1000094388,1987,ship,1,10
1000094388,1987,observe,8,10
1000094388,1987,newspaper,0,10
1000094592,1987,ship,0,9
1000094592,1987,observe,9,9
1000094592,1987,newspaper,0,9
1000095360,1987,ship,0,10
1000095360,1987,observe,9,10
1000095360,1987,newspaper,1,10
1000096095,1987,ship,1,19
1000096095,1987,observe,17,19
1000096095,1987,newspaper,1,19
1000096120,1987,ship,0,9
1000096120,1987,observe,8,9
1000096120,1987,newspaper,1,9
1000096317,1987,ship,0,20
1000096317,1987,observe,19,20
1000096317,1987,newspaper,1,20
1000096336,1987,ship,0,10
1000096336,1987,observe,10,10
1000096336,1987,newspaper,0,10
1000096338,1987,ship,0,9
1000096338,1987,observe,9,9
1000096338,1987,newspaper,0,9
1000096390,1987,ship,0,10
1000096390,1987,observe,10,10
1000096390,1987,newspaper,0,10
1000097452,1987,ship,0,9
1000097452,1987,observe,9,9
1000097452,1987,newspaper,0,9
1000097713,1987,ship,0,10
1000097713,1987,observe,10,10
1000097713,1987,newspaper,0,10
1000097740,1987,ship,0,9
1000097740,1987,observe,9,9
1000097740,1987,newspaper,0,9
1000098789,1987,ship,0,10
1000098789,1987,observe,10,10
1000098789,1987,newspaper,0,10
1000100791,1987,ship,0,9
1000100791,1987,observe,7,9
1000100791,1987,newspaper,2,9
1000102415,1987,ship,0,9
1000102415,1987,observe,9,9
1000102415,1987,newspaper,0,9
1000102548,1987,ship,0,9
1000102548,1987,observe,8,9
1000102548,1987,newspaper,1,9
1000103068,1987,ship,0,10
1000103068,1987,observe,10,10
1000103068,1987,newspaper,0,10
1000104150,1987,ship,0,9
1000104150,1987,observe,7,9
1000104150,1987,newspaper,2,9
1000104474,1987,ship,0,9
1000104474,1987,observe,8,9
1000104474,1987,newspaper,1,9
1000104879,1987,ship,0,9
1000104879,1987,observe,9,9
1000104879,1987,newspaper,0,9
1000105429,1987,ship,0,9
1000105429,1987,observe,0,9
1000105429,1987,newspaper,9,9
1000105430,1987,ship,0,9
1000105430,1987,observe,0,9
1000105430,1987,newspaper,9,9
1000106357,1987,ship,0,9
1000106357,1987,observe,9,9
1000106357,1987,newspaper,0,9
1000106358,1987,ship,0,9
1000106358,1987,observe,9,9
1000106358,1987,newspaper,0,9
1000106423,1987,ship,0,9
1000106423,1987,observe,9,9
1000106423,1987,newspaper,0,9
1000106592,1987,ship,0,10
1000106592,1987,observe,10,10
1000106592,1987,newspaper,0,10
1000106689,1987,ship,2,18
1000106689,1987,observe,0,18
1000106689,1987,newspaper,16,18
1000107955,1987,ship,1,18
1000107955,1987,observe,15,18
1000107955,1987,newspaper,1,18
1000108669,1987,ship,0,9
1000108669,1987,observe,8,9
1000108669,1987,newspaper,1,9
1000109109,1987,ship,0,9
1000109109,1987,observe,8,9
1000109109,1987,newspaper,1,9
1000109960,1987,ship,0,9
1000109960,1987,observe,8,9
1000109960,1987,newspaper,1,9
1000110161,1987,ship,0,10
1000110161,1987,observe,8,10
1000110161,1987,newspaper,2,10
1000110489,1987,ship,0,19
1000110489,1987,observe,17,19
1000110489,1987,newspaper,1,19
1000111132,1987,ship,0,9
1000111132,1987,observe,8,9
1000111132,1987,newspaper,1,9
1000111169,1987,ship,0,10
1000111169,1987,observe,9,10
1000111169,1987,newspaper,1,10
1000111190,1987,ship,1,9
1000111190,1987,observe,8,9
1000111190,1987,newspaper,0,9
1000111208,1987,ship,0,9
1000111208,1987,observe,9,9
1000111208,1987,newspaper,0,9
1000111569,1987,ship,1,19
1000111569,1987,observe,14,19
1000111569,1987,newspaper,3,19
1000111652,1987,ship,0,10
1000111652,1987,observe,10,10
1000111652,1987,newspaper,0,10
1000111855,1987,ship,1,10
1000111855,1987,observe,9,10
1000111855,1987,newspaper,0,10
1000111954,1987,ship,0,9
1000111954,1987,observe,8,9
1000111954,1987,newspaper,0,9
1000112098,1987,ship,0,9
1000112098,1987,observe,7,9
1000112098,1987,newspaper,2,9
1000112315,1987,ship,0,9
1000112315,1987,observe,9,9
1000112315,1987,newspaper,0,9
1000112524,1987,ship,0,10
1000112524,1987,observe,10,10
1000112524,1987,newspaper,0,10
1000113033,1987,ship,0,9
1000113033,1987,observe,8,9
1000113033,1987,newspaper,1,9
1000113445,1987,ship,0,9
1000113445,1987,observe,8,9
1000113445,1987,newspaper,1,9
1000113661,1987,ship,0,9
1000113661,1987,observe,9,9
1000113661,1987,newspaper,0,9
1000114484,1987,ship,0,10
1000114484,1987,observe,9,10
1000114484,1987,newspaper,1,10
1000114511,1987,ship,0,10
1000114511,1987,observe,10,10
1000114511,1987,newspaper,0,10
1000114521,1987,ship,0,10
1000114521,1987,observe,10,10
1000114521,1987,newspaper,0,10
1000114681,1987,ship,0,9
1000114681,1987,observe,8,9
1000114681,1987,newspaper,1,9
1000116550,1987,ship,0,10
1000116550,1987,observe,9,10
1000116550,1987,newspaper,1,10
1000117475,1987,ship,0,10
1000117475,1987,observe,10,10
1000117475,1987,newspaper,0,10
1000117477,1987,ship,0,9
1000117477,1987,observe,7,9
1000117477,1987,newspaper,2,9
1000118273,1987,ship,0,10
1000118273,1987,observe,10,10
1000118273,1987,newspaper,0,10
1000118454,1987,ship,0,9
1000118454,1987,observe,7,9
1000118454,1987,newspaper,2,9
1000118727,1987,ship,0,10
1000118727,1987,observe,10,10
1000118727,1987,newspaper,0,10
1000118783,1987,ship,0,9
1000118783,1987,observe,8,9
1000118783,1987,newspaper,1,9
1000118985,1987,ship,1,10
1000118985,1987,observe,9,10
1000118985,1987,newspaper,0,10
1000119286,1987,ship,0,10
1000119286,1987,observe,0,10
1000119286,1987,newspaper,1,10
1000119709,1987,ship,0,9
1000119709,1987,observe,7,9
1000119709,1987,newspaper,2,9
1000120014,1987,ship,2,10
1000120014,1987,observe,0,10
1000120014,1987,newspaper,8,10
1000120244,1987,ship,0,9
1000120244,1987,observe,7,9
1000120244,1987,newspaper,1,9
1000122331,1987,ship,0,9
1000122331,1987,observe,8,9
1000122331,1987,newspaper,1,9
1000122784,1987,ship,0,10
1000122784,1987,observe,10,10
1000122784,1987,newspaper,0,10
1000122899,1987,ship,10,10
1000122899,1987,observe,0,10
1000122899,1987,newspaper,0,10
1000123891,1987,ship,1,10
1000123891,1987,observe,7,10
1000123891,1987,newspaper,2,10
1000124179,1987,ship,0,10
1000124179,1987,observe,10,10
1000124179,1987,newspaper,0,10
1000124201,1987,ship,0,18
1000124201,1987,observe,13,18
1000124201,1987,newspaper,5,18
1000124560,1987,ship,0,20
1000124560,1987,observe,19,20
1000124560,1987,newspaper,1,20
1000125305,1987,ship,0,9
1000125305,1987,observe,8,9
1000125305,1987,newspaper,0,9
1000125307,1987,ship,0,9
1000125307,1987,observe,9,9
1000125307,1987,newspaper,0,9
1000126793,1987,ship,0,9
1000126793,1987,observe,8,9
1000126793,1987,newspaper,1,9
1000128139,1987,ship,0,9
1000128139,1987,observe,8,9
1000128139,1987,newspaper,1,9
1000128759,1987,ship,0,10
1000128759,1987,observe,9,10
1000128759,1987,newspaper,1,10
1000128768,1987,ship,0,9
1000128768,1987,observe,8,9
1000128768,1987,newspaper,1,9
1000128771,1987,ship,0,10
1000128771,1987,observe,10,10
1000128771,1987,newspaper,0,10
1000129053,1987,ship,0,9
1000129053,1987,observe,8,9
1000129053,1987,newspaper,1,9
1000129088,1987,ship,0,9
1000129088,1987,observe,8,9
1000129088,1987,newspaper,1,9
1000129140,1987,ship,0,10
1000129140,1987,observe,9,10
1000129140,1987,newspaper,0,10
1000129551,1987,ship,0,10
1000129551,1987,observe,10,10
1000129551,1987,newspaper,0,10
1000129711,1987,ship,0,10
1000129711,1987,observe,10,10
1000129711,1987,newspaper,0,10
1000129879,1987,ship,0,9
1000129879,1987,observe,8,9
1000129879,1987,newspaper,1,9
1000130491,1987,ship,0,10
1000130491,1987,observe,9,10
1000130491,1987,newspaper,1,10
1000130626,1987,ship,0,9
1000130626,1987,observe,6,9
1000130626,1987,newspaper,3,9
1000131062,1987,ship,0,10
1000131062,1987,observe,9,10
1000131062,1987,newspaper,1,10
1000131218,1987,ship,1,10
1000131218,1987,observe,9,10
1000131218,1987,newspaper,0,10
1000131397,1987,ship,0,9
1000131397,1987,observe,9,9
1000131397,1987,newspaper,0,9
1000131402,1987,ship,1,18
1000131402,1987,observe,16,18
1000131402,1987,newspaper,1,18
1000131428,1987,ship,0,9
1000131428,1987,observe,7,9
1000131428,1987,newspaper,2,9
1000131998,1987,ship,0,10
1000131998,1987,observe,10,10
1000131998,1987,newspaper,0,10
1000132130,1987,ship,0,9
1000132130,1987,observe,8,9
1000132130,1987,newspaper,1,9
1000132318,1987,ship,0,9
1000132318,1987,observe,9,9
1000132318,1987,newspaper,0,9
1000132322,1987,ship,0,29
1000132322,1987,observe,27,29
1000132322,1987,newspaper,2,29
1000132330,1987,ship,0,9
1000132330,1987,observe,8,9
1000132330,1987,newspaper,1,9
1000132626,1987,ship,0,9
1000132626,1987,observe,8,9
1000132626,1987,newspaper,1,9
1000132631,1987,ship,0,18
1000132631,1987,observe,15,18
1000132631,1987,newspaper,3,18
1000132721,1987,ship,0,9
1000132721,1987,observe,8,9
1000132721,1987,newspaper,1,9
1000132730,1987,ship,0,10
1000132730,1987,observe,8,10
1000132730,1987,newspaper,2,10
1000133317,1987,ship,0,10
1000133317,1987,observe,10,10
1000133317,1987,newspaper,0,10
1000133569,1987,ship,1,10
1000133569,1987,observe,9,10
1000133569,1987,newspaper,0,10
1000133622,1987,ship,0,9
1000133622,1987,observe,9,9
1000133622,1987,newspaper,0,9
1000133640,1987,ship,0,10
1000133640,1987,observe,10,10
1000133640,1987,newspaper,0,10
1000134048,1987,ship,0,9
1000134048,1987,observe,8,9
1000134048,1987,newspaper,1,9
1000134116,1987,ship,0,10
1000134116,1987,observe,10,10
1000134116,1987,newspaper,0,10
1000134413,1987,ship,0,10
1000134413,1987,observe,10,10
1000134413,1987,newspaper,0,10
1000134753,1987,ship,1,10
1000134753,1987,observe,0,10
1000134753,1987,newspaper,0,10
1000136296,1987,ship,1,9
1000136296,1987,observe,7,9
1000136296,1987,newspaper,0,9
1000137381,1987,ship,0,10
1000137381,1987,observe,9,10
1000137381,1987,newspaper,0,10
1000138879,1987,ship,0,9
1000138879,1987,observe,8,9
1000138879,1987,newspaper,1,9
1000138916,1987,ship,0,9
1000138916,1987,observe,9,9
1000138916,1987,newspaper,0,9
1000139009,1987,ship,0,10
1000139009,1987,observe,10,10
1000139009,1987,newspaper,0,10
1000139064,1987,ship,0,9
1000139064,1987,observe,9,9
1000139064,1987,newspaper,0,9
1000140628,1987,ship,0,10
1000140628,1987,observe,10,10
1000140628,1987,newspaper,0,10
1000140926,1987,ship,0,9
1000140926,1987,observe,9,9
1000140926,1987,newspaper,0,9
1000141438,1987,ship,0,19
1000141438,1987,observe,17,19
1000141438,1987,newspaper,2,19
1000141487,1987,ship,0,9
1000141487,1987,observe,8,9
1000141487,1987,newspaper,1,9
1000141539,1987,ship,0,10
1000141539,1987,observe,10,10
1000141539,1987,newspaper,0,10
1000141573,1987,ship,0,10
1000141573,1987,observe,8,10
1000141573,1987,newspaper,2,10
1000143146,1987,ship,0,9
1000143146,1987,observe,7,9
1000143146,1987,newspaper,2,9
1000143279,1987,ship,0,19
1000143279,1987,observe,16,19
1000143279,1987,newspaper,3,19
1000143648,1987,ship,1,9
1000143648,1987,observe,7,9
1000143648,1987,newspaper,1,9
1000143668,1987,ship,0,18
1000143668,1987,observe,17,18
1000143668,1987,newspaper,1,18
1000144517,1987,ship,1,10
1000144517,1987,observe,8,10
1000144517,1987,newspaper,1,10
1000144519,1987,ship,1,10
1000144519,1987,observe,0,10
1000144519,1987,newspaper,4,10
1000144592,1987,ship,0,10
1000144592,1987,observe,9,10
1000144592,1987,newspaper,1,10
1000145270,1987,ship,0,9
1000145270,1987,observe,9,9
1000145270,1987,newspaper,0,9
1000145272,1987,ship,0,9
1000145272,1987,observe,8,9
1000145272,1987,newspaper,1,9
1000146927,1987,ship,0,9
1000146927,1987,observe,8,9
1000146927,1987,newspaper,1,9
1000147246,1988,ship,0,9
1000147246,1988,observe,9,9
1000147246,1988,newspaper,0,9
1000147632,1988,ship,0,10
1000147632,1988,observe,10,10
1000147632,1988,newspaper,0,10
1000149127,1988,ship,0,9
1000149127,1988,observe,9,9
1000149127,1988,newspaper,0,9
1000149236,1988,ship,0,9
1000149236,1988,observe,0,9
1000149236,1988,newspaper,9,9
1000149285,1988,ship,0,10
1000149285,1988,observe,10,10
1000149285,1988,newspaper,0,10
1000149816,1988,ship,0,10
1000149816,1988,observe,10,10
1000149816,1988,newspaper,0,10
1000150146,1988,ship,0,9
1000150146,1988,observe,8,9
1000150146,1988,newspaper,1,9
1000150393,1988,ship,0,19
1000150393,1988,observe,17,19
1000150393,1988,newspaper,2,19
1000150499,1988,ship,0,10
1000150499,1988,observe,9,10
1000150499,1988,newspaper,1,10
1000150791,1988,ship,0,19
1000150791,1988,observe,18,19
1000150791,1988,newspaper,1,19
1000151469,1988,ship,0,18
1000151469,1988,observe,17,18
1000151469,1988,newspaper,1,18
1000152077,1988,ship,0,20
1000152077,1988,observe,20,20
1000152077,1988,newspaper,0,20
1000152190,1988,ship,0,9
1000152190,1988,observe,9,9
1000152190,1988,newspaper,0,9
1000152277,1988,ship,0,10
1000152277,1988,observe,10,10
1000152277,1988,newspaper,0,10
1000152665,1988,ship,3,18
1000152665,1988,observe,0,18
1000152665,1988,newspaper,15,18
1000152666,1988,ship,3,18
1000152666,1988,observe,3,18
1000152666,1988,newspaper,12,18
1000152757,1988,ship,0,10
1000152757,1988,observe,10,10
1000152757,1988,newspaper,0,10
1000153042,1988,ship,0,10
1000153042,1988,observe,10,10
1000153042,1988,newspaper,0,10
1000153194,1988,ship,0,10
1000153194,1988,observe,9,10
1000153194,1988,newspaper,1,10
1000154340,1988,ship,0,20
1000154340,1988,observe,20,20
1000154340,1988,newspaper,0,20
1000154502,1988,ship,2,9
1000154502,1988,observe,0,9
1000154502,1988,newspaper,7,9
1000154572,1988,ship,1,9
1000154572,1988,observe,0,9
1000154572,1988,newspaper,8,9
1000154696,1988,ship,0,10
1000154696,1988,observe,9,10
1000154696,1988,newspaper,1,10
1000154847,1988,ship,5,9
1000154847,1988,observe,0,9
1000154847,1988,newspaper,3,9
1000154853,1988,ship,10,10
1000154853,1988,observe,0,10
1000154853,1988,newspaper,0,10
1000154931,1988,ship,0,9
1000154931,1988,observe,9,9
1000154931,1988,newspaper,0,9
1000155052,1988,ship,1,9
1000155052,1988,observe,8,9
1000155052,1988,newspaper,0,9
1000155426,1988,ship,0,9
1000155426,1988,observe,7,9
1000155426,1988,newspaper,0,9
1000155967,1988,ship,0,9
1000155967,1988,observe,9,9
1000155967,1988,newspaper,0,9
1000157214,1988,ship,0,9
1000157214,1988,observe,9,9
1000157214,1988,newspaper,0,9
1000158118,1988,ship,0,10
1000158118,1988,observe,10,10
1000158118,1988,newspaper,0,10
1000158493,1988,ship,0,9
1000158493,1988,observe,8,9
1000158493,1988,newspaper,1,9
1000158660,1988,ship,0,9
1000158660,1988,observe,9,9
1000158660,1988,newspaper,0,9
1000158662,1988,ship,1,9
1000158662,1988,observe,0,9
1000158662,1988,newspaper,8,9
1000158707,1988,ship,0,9
1000158707,1988,observe,8,9
1000158707,1988,newspaper,1,9
1000159385,1988,ship,0,9
1000159385,1988,observe,8,9
1000159385,1988,newspaper,1,9
1000159424,1988,ship,0,10
1000159424,1988,observe,8,10
1000159424,1988,newspaper,2,10
1000159425,1988,ship,0,9
1000159425,1988,observe,9,9
1000159425,1988,newspaper,0,9
1000160036,1988,ship,1,19
1000160036,1988,observe,17,19
1000160036,1988,newspaper,1,19
1000160173,1988,ship,0,9
1000160173,1988,observe,8,9
1000160173,1988,newspaper,1,9
1000160352,1988,ship,0,9
1000160352,1988,observe,8,9
1000160352,1988,newspaper,1,9
1000160363,1988,ship,0,18
1000160363,1988,observe,18,18
1000160363,1988,newspaper,0,18
1000160682,1988,ship,0,9
1000160682,1988,observe,8,9
1000160682,1988,newspaper,1,9
1000160688,1988,ship,0,10
1000160688,1988,observe,10,10
1000160688,1988,newspaper,0,10
1000161471,1988,ship,0,9
1000161471,1988,observe,8,9
1000161471,1988,newspaper,1,9
1000161952,1988,ship,0,9
1000161952,1988,observe,0,9
1000161952,1988,newspaper,9,9
1000162171,1988,ship,0,9
1000162171,1988,observe,9,9
1000162171,1988,newspaper,0,9
1000162188,1988,ship,0,9
1000162188,1988,observe,8,9
1000162188,1988,newspaper,1,9
1000162221,1988,ship,0,10
1000162221,1988,observe,8,10
1000162221,1988,newspaper,2,10
1000162491,1988,ship,0,10
1000162491,1988,observe,10,10
1000162491,1988,newspaper,0,10
1000163418,1988,ship,0,10
1000163418,1988,observe,10,10
1000163418,1988,newspaper,0,10
1000163740,1988,ship,0,10
1000163740,1988,observe,9,10
1000163740,1988,newspaper,1,10
1000164228,1988,ship,0,10
1000164228,1988,observe,10,10
1000164228,1988,newspaper,0,10
1000164801,1988,ship,0,10
1000164801,1988,observe,10,10
1000164801,1988,newspaper,0,10
1000165030,1988,ship,0,9
1000165030,1988,observe,8,9
1000165030,1988,newspaper,1,9
1000167081,1988,ship,0,10
1000167081,1988,observe,10,10
1000167081,1988,newspaper,0,10
1000167316,1988,ship,2,10
1000167316,1988,observe,3,10
1000167316,1988,newspaper,0,10
1000167615,1988,ship,0,10
1000167615,1988,observe,9,10
1000167615,1988,newspaper,1,10
1000167726,1988,ship,0,9
1000167726,1988,observe,9,9
1000167726,1988,newspaper,0,9
1000168165,1988,ship,0,9
1000168165,1988,observe,8,9
1000168165,1988,newspaper,1,9
1000168533,1988,ship,0,10
1000168533,1988,observe,9,10
1000168533,1988,newspaper,1,10
1000169492,1988,ship,0,10
1000169492,1988,observe,10,10
1000169492,1988,newspaper,0,10
1000169683,1988,ship,0,9
1000169683,1988,observe,9,9
1000169683,1988,newspaper,0,9
1000169765,1988,ship,0,10
1000169765,1988,observe,10,10
1000169765,1988,newspaper,0,10
1000169795,1988,ship,0,9
1000169795,1988,observe,8,9
1000169795,1988,newspaper,1,9
1000169888,1988,ship,0,10
1000169888,1988,observe,10,10
1000169888,1988,newspaper,0,10
1000170332,1988,ship,0,9
1000170332,1988,observe,8,9
1000170332,1988,newspaper,1,9
1000170542,1988,ship,0,9
1000170542,1988,observe,9,9
1000170542,1988,newspaper,0,9
1000170567,1988,ship,0,9
1000170567,1988,observe,9,9
1000170567,1988,newspaper,0,9
1000171178,1988,ship,0,20
1000171178,1988,observe,19,20
1000171178,1988,newspaper,1,20
1000171551,1988,ship,0,9
1000171551,1988,observe,7,9
1000171551,1988,newspaper,2,9
1000171560,1988,ship,0,9
1000171560,1988,observe,9,9
1000171560,1988,newspaper,0,9
1000172263,1988,ship,0,10
1000172263,1988,observe,1,10
1000172263,1988,newspaper,8,10
1000173091,1988,ship,1,10
1000173091,1988,observe,9,10
1000173091,1988,newspaper,0,10
1000173173,1988,ship,0,10
1000173173,1988,observe,10,10
1000173173,1988,newspaper,0,10
1000174010,1988,ship,0,20
1000174010,1988,observe,20,20
1000174010,1988,newspaper,0,20
1000174260,1988,ship,0,29
1000174260,1988,observe,25,29
1000174260,1988,newspaper,3,29
1000174832,1988,ship,0,10
1000174832,1988,observe,9,10
1000174832,1988,newspaper,1,10
1000174871,1988,ship,0,10
1000174871,1988,observe,9,10
1000174871,1988,newspaper,1,10
1000174897,1988,ship,0,10
1000174897,1988,observe,10,10
