"","language","measure","uni_lemma","age","num_true","num_false","prop","lexical_class","category","definition","words","num_phons","MLU","frequency","valence","arousal","iconicity","babiness","concreteness"
"1948","Italian","produces","touch",24,29,56,0.341176470588235,"verbs","action_words","toccare","toccare",6,9.31111111112733,-7.02607541091373,6.64,4.9,13.96,6.4,3.86
"1949","Italian","produces","toy (object)",24,44,41,0.517647058823529,"nouns","toys","giocattolo","giocattolo",8,5.75,-8.97198555996904,7.29,4.29,10.90625,8.266666667,4.93
"1950","Italian","produces","tracksuit",24,41,44,0.482352941176471,"nouns","clothing","tuta","tuta",4,NA,-9.59102476837527,5.1,3.62,NA,NA,4.73
"1951","Italian","produces","train",24,63,22,0.741176470588235,"nouns","vehicles","treno","treno",5,5.88679245283019,-7.54795087086631,6.36,4.05,10.0526315789474,3.545454545,4.79
"1952","Italian","produces","tree",24,51,34,0.6,"nouns","outside","albero","albero",6,10.008849557519,-6.80073646903608,7.59,2.67,17.6,3.363636364,5
"1953","Italian","produces","truck",24,43,42,0.505882352941176,"nouns","vehicles","camion","camion",6,9.23636363636273,-7.51158322669543,5.16,3.76,12.1388888888889,3.181818182,4.84
"1954","Italian","produces","tummy",24,63,22,0.741176470588235,"nouns","body_parts","pancia","pancia",5,9.00000000000105,-7.87337327130093,6.05,3.78,20.3170731707317,7.166666667,4.68
"1955","Italian","produces","turn",24,28,57,0.329411764705882,"verbs","action_words","girare","girare",6,6.39896373057187,-6.26907675836725,5.45,3.48,11.1081081081081,3.3,3.44
"1956","Italian","produces","turn on",24,34,51,0.4,"verbs","action_words","accendere","accendere",8,6.82499999999925,-7.82336285072627,NA,NA,NA,NA,3.71
"1957","Italian","produces","turtle",24,41,44,0.482352941176471,"nouns","animals","tartaruga","tartaruga",9,5.30303030303,-8.01057439281442,6.16,2.52,6.44736842105263,2.083333333,5
"1958","Italian","produces","tv",24,50,35,0.588235294117647,"nouns","furniture_rooms","televisione/TV","televisione/tv",7.5,8.35483870968064,-8.07119901463085,6.05,4.24,13.4242424242424,2.5,5
"1959","Italian","produces","tweet tweet",24,48,37,0.564705882352941,"other","sounds","cip cip","cip cip",6,NA,-9.59102476837527,5.37,3.39,NA,NA,3.9
"1960","Italian","produces","ugly",24,64,21,0.752941176470588,"adjectives","descriptive_words","brutto","brutto",5,5.59756097560902,-7.11809430963398,2.47,4.43,NA,NA,3.23
"1961","Italian","produces","uh oh",24,50,35,0.588235294117647,"other","sounds","oh oh","oh oh",2,4.14590163934,-5.12183795825899,2.55,4.93,17.4166666666667,7.083333333,NA
"1962","Italian","produces","umbrella",24,53,32,0.623529411764706,"nouns","household","ombrello","ombrello",8,7.18518518518333,-7.52960173219811,5.84,3.5,NA,NA,5
"1963","Italian","produces","uncle",24,69,16,0.811764705882353,"other","people","zio","zio",3,8.73684210526,-8.54120264387659,6.5,4.05,6.92857142857143,5.222222222,4.24
"1964","Italian","produces","under",24,42,43,0.494117647058824,"function_words","locations","sotto","sotto",4,9.04672897196,-6.85480369030636,NA,NA,8.66666666666667,2.181818182,3.45
"1965","Italian","produces","under",24,42,43,0.494117647058824,"function_words","prepositions","sotto","sotto",4,9.04672897196,-6.85480369030636,NA,NA,8.66666666666667,2.181818182,3.45
"1966","Italian","produces","underpants",24,41,44,0.482352941176471,"nouns","clothing","mutande","mutande",7,NA,-10.1506405563107,5.18,5.08,NA,NA,4.89
"1967","Italian","produces","up",24,39,46,0.458823529411765,"function_words","locations","su","su",2,7.4926686217,-5.70212418036798,NA,NA,19.525,3,3.83
"1968","Italian","produces","up",24,39,46,0.458823529411765,"function_words","prepositions","su","su",2,7.4926686217,-5.70212418036798,NA,NA,19.525,3,3.83
"1969","Italian","produces","vroom",24,45,40,0.529411764705882,"other","sounds","brum brum","brum brum",8,3.30769230769,-8.89787758781532,6.63,4.04,26.6857142857143,5.5,3.9
"1970","Italian","produces","wait",24,43,42,0.505882352941176,"verbs","action_words","aspettare","aspettare",8,6.9263565891476,-5.98010685573104,4.55,3.62,8.92307692307692,4.3,2.68
"1971","Italian","produces","walk",24,39,46,0.458823529411765,"verbs","action_words","camminare","camminare",9,6.58823529411941,-7.58569119884915,6.77,3.24,12.0555555555556,4.538461538,4.07
"1972","Italian","produces","wash",24,42,43,0.494117647058824,"verbs","action_words","lavare","lavare",6,8.65277777777917,-6.56020117501001,6,3.7,14.974358974359,5.454545455,4.35
"1973","Italian","produces","washing machine",24,41,44,0.482352941176471,"nouns","furniture_rooms","lavatrice","lavatrice",9,NA,-10.4383226287625,5.16,2.9,NA,NA,4.89
"1974","Italian","produces","water (beverage)",24,79,6,0.929411764705882,"nouns","food_drink","acqua","acqua",4,7.97196261682,-6.16629688930292,7,3.71,NA,NA,5
"1975","Italian","produces","we",24,14,71,0.164705882352941,"function_words","pronouns","noi","noi",3,10.290000000023,-6.92181440058932,NA,NA,13.4102564102564,2.461538462,3.08
"1976","Italian","produces","wet (description)",24,41,44,0.482352941176471,"adjectives","descriptive_words","bagnato","bagnato",6,8.10784313725726,-6.90220592920094,5.64,5,13.780487804878,6.588235294,4.46
"1977","Italian","produces","what",24,6,8,0.428571428571429,"function_words","question_words","che/che cosa?","che/che cosa?",4,8.46647058824,-3.40511013242338,NA,NA,10.4791666666667,4.363636364,2
"1978","Italian","produces","when (question)",24,1,13,0.0714285714285714,"function_words","question_words","quando?","quando?",6,NA,NA,NA,NA,6.41304347826087,2.75,1.6
"1979","Italian","produces","where (question)",24,2,12,0.142857142857143,"function_words","question_words","dove?","dove?",4,NA,NA,NA,NA,17.5625,2.388888889,1.66
"1980","Italian","produces","who",24,5,9,0.357142857142857,"function_words","question_words","chi?","chi?",2,NA,NA,NA,NA,15.8684210526316,2.7,1.74
"1981","Italian","produces","why",24,6,8,0.428571428571429,"function_words","question_words","perché?","perché?",5,NA,NA,NA,NA,14.2972972972973,3.4,1.86
"1982","Italian","produces","wind",24,38,47,0.447058823529412,"nouns","outside","vento","vento",5,8.05555555555556,-8.59249593826414,5.67,3.7,16.8529411764706,2.545454545,3.93
"1983","Italian","produces","window",24,39,46,0.458823529411765,"nouns","furniture_rooms","finestra","finestra",8,9.72222222222222,-8.59249593826414,6.47,3.27,13.7567567567568,3,4.86
"1984","Italian","produces","with",24,22,63,0.258823529411765,"function_words","locations","con","con",3,9.15268817204644,-4.70067564015351,NA,NA,9.42424242424242,3.818181818,2
"1985","Italian","produces","with",24,22,63,0.258823529411765,"function_words","prepositions","con","con",3,9.15268817204644,-4.70067564015351,NA,NA,9.42424242424242,3.818181818,2
"1986","Italian","produces","wolf",24,52,33,0.611764705882353,"nouns","animals","lupo","lupo",4,8.97727272727727,-7.73027242766026,6.26,5.25,14.5428571428571,1.181818182,4.79
"1987","Italian","produces","woof woof",24,80,5,0.941176470588235,"other","sounds","bau bau","bau bau",6,NA,-9.33971034009436,6.76,5.15,24.5609756097561,2.7,3.9
"1988","Italian","produces","write",24,44,41,0.517647058823529,"verbs","action_words","scrivere","scrivere",8,8.11428571427357,-7.27425504038926,6.45,3.81,14.5111111111111,1.357142857,4.22
"1989","Italian","produces","yellow",24,47,38,0.552941176470588,"adjectives","descriptive_words","giallo","giallo",5,5.86792452830472,-7.54795087086631,6.09,3.83,14.175,2.538461538,4.3
"1990","Italian","produces","yes",24,74,11,0.870588235294118,"other","games_routines","sì","sì",2,4.58964143426,-4.91154254942262,7.17,3.62,20.825,4.25,2.14
"1991","Italian","produces","yesterday",24,11,74,0.129411764705882,"other","time_words","ieri","ieri",4,10.9375,-7.36254764753494,NA,NA,7.11111111111111,2.0625,3
"1992","Italian","produces","yogurt",24,51,34,0.6,"nouns","food_drink","yogurt","yogurt",6,NA,-9.74517544820253,7,4.52,10.0810810810811,3.5,4.9
"1993","Italian","produces","you",24,53,32,0.623529411764706,"function_words","pronouns","tu","tu, voi",2.5,7.64551422319249,-5.4100657333164,NA,NA,19.3125,2.545454545,4.11
"1994","Italian","produces","you",24,53,32,0.623529411764706,"function_words","pronouns","voi","tu, voi",2.5,7.64551422319249,-5.4100657333164,NA,NA,19.3125,2.545454545,4.11
"1995","Italian","produces","your",24,56,29,0.658823529411765,"function_words","pronouns","tuo/a","tuo/a",3,8.49532386560802,-3.56861541741786,NA,NA,16.8604651162791,2.333333333,2.37
"1996","Italian","produces","zoo",24,13,72,0.152941176470588,"other","outside","zoo","zoo",3,9.375,-8.70372157337436,7,5.63,11.2894736842105,3.727272727,4.81
"1997","Italian","produces","zoo",24,13,72,0.152941176470588,"other","places","zoo","zoo",3,9.375,-8.70372157337436,7,5.63,11.2894736842105,3.727272727,4.81
"1998","Norwegian","produces","airplane",24,210,32,0.867768595041322,"nouns","vehicles","fly","fly",3,6.02272727273,-7.43868413845184,5.25,5.62,NA,NA,4.96
"1999","Norwegian","produces","all",24,102,140,0.421487603305785,"function_words","quantifiers","alle","alle",4,8.14912280701675,-5.40761618105622,NA,NA,12.6666666666667,2.1875,2.27
"2000","Norwegian","produces","all gone",24,206,36,0.851239669421488,"other","descriptive_words","borte","borte",5,6.561771561771,-5.18156141953455,6.5,2.57,NA,NA,2.04
"2001","Norwegian","produces","all gone",24,206,36,0.851239669421488,"other","locations","borte","borte",5,6.561771561771,-5.18156141953455,6.5,2.57,NA,NA,2.04
"2002","Norwegian","produces","animal",24,104,138,0.429752066115702,"nouns","animals","dyr","dyr",3,7.05940594059436,-6.62037381493789,7.06,4.3,12.3947368421053,4.888888889,4.61
"2003","Norwegian","produces","another",24,40,202,0.165289256198347,"function_words","quantifiers","en annen","en annen",7,NA,NA,NA,NA,6.18604651162791,2.133333333,2.69
"2004","Norwegian","produces","any",24,20,222,0.0826446280991736,"function_words","quantifiers","noen","noen",4,8.95833333333,-6.95488718707377,NA,NA,5.97619047619048,2.5,1.72
"2005","Norwegian","produces","apple",24,216,26,0.892561983471074,"nouns","food_drink","eple","eple",4,6.01851851852222,-7.23801344298969,6.62,3.52,8.34285714285714,3.5,5
"2006","Norwegian","produces","arm",24,163,79,0.673553719008264,"nouns","body_parts","arm","arm",3,8.099999999998,-8.20082419049874,5.44,3.44,12.8,4.3,4.96
"2007","Norwegian","produces","aunt",24,173,69,0.714876033057851,"other","people","tante","tante",5,6.84189723319826,-5.70801236120363,6.56,2.71,5.27777777777778,6.7,4.17
"2008","Norwegian","produces","away",24,70,172,0.289256198347107,"function_words","locations","bort","bort",4,6.561771561771,-5.18156141953455,NA,NA,13.3333333333333,1.916666667,2.23
"2009","Norwegian","produces","baa baa",24,231,11,0.954545454545455,"other","sounds","bææ","bææ",2,NA,-9.45358715899411,6.3,3.32,19.5952380952381,5.6875,3.9
"2010","Norwegian","produces","baby",24,220,22,0.909090909090909,"other","people","baby","baby",4,7.47619047619143,-7.4841465125286,6.67,4.97,24.5365853658537,10,5
"2011","Norwegian","produces","back (location)",24,90,152,0.371900826446281,"function_words","locations","bak","bak",3,7.70312500000031,-6.38553422386049,4.76,2.59,26.5526315789474,3.5,4.33
"2012","Norwegian","produces","bad",24,5,237,0.0206611570247934,"adjectives","descriptive_words","frekk","frekk",4,NA,-9.16590508654233,3.24,4.86,18.9024390243902,3.416666667,1.68
"2013","Norwegian","produces","ball",24,228,14,0.942148760330578,"nouns","toys","ball","ball",3,5.03703703703759,-6.1515964274154,6.14,3.48,17.5882352941176,6,5
"2014","Norwegian","produces","balloon",24,189,53,0.78099173553719,"nouns","toys","ballong","ballong",6,7.26829268292634,-7.50767700993879,6.84,3.9,12.2162162162162,6.545454545,4.92
"2015","Norwegian","produces","banana",24,220,22,0.909090909090909,"nouns","food_drink","banan","banan",5,5.95370370370139,-6.55399874599302,6.71,3.21,10.6578947368421,3.083333333,5
"2016","Norwegian","produces","bath",24,225,17,0.929752066115702,"other","games_routines","bade","bade",4,5.6933333333336,-6.22806679140724,7,3.25,6.54838709677419,7.666666667,4.85
"2017","Norwegian","produces","bathroom",24,193,49,0.797520661157025,"nouns","furniture_rooms","bad","bad",3,5.6933333333336,-6.22806679140724,5.26,2.86,NA,NA,4.52
"2018","Norwegian","produces","bathtub",24,121,121,0.5,"nouns","furniture_rooms","badekar","badekar",7,NA,-9.16590508654233,6.26,3.63,6.54838709677419,7.666666667,4.92
"2019","Norwegian","produces","beach",24,43,199,0.177685950413223,"other","places","strand","strand",6,NA,-9.85905226710227,7.21,5.1,10.1142857142857,3,4.79
"2020","Norwegian","produces","bear",24,144,98,0.59504132231405,"nouns","animals","bjørn","bjørn",5,5.63636363636473,-7.21999493748701,5.33,4.5,10.3333333333333,4.8,4.88
"2021","Norwegian","produces","beautiful",24,12,230,0.0495867768595041,"adjectives","descriptive_words","skjønn","skjønn",3,10.0666666666643,-6.73448712170531,7.61,5.71,NA,NA,2.16
"2022","Norwegian","produces","bed",24,185,57,0.764462809917355,"nouns","furniture_rooms","seng","seng",3,7.58974358974231,-7.55646717410823,7.16,3,14.3055555555556,4.2,5
"2023","Norwegian","produces","bedroom",24,66,176,0.272727272727273,"nouns","furniture_rooms","soverom","soverom",7,NA,NA,7,4.9,6.61538461538461,4.6,4.9
"2024","Norwegian","produces","bee",24,71,171,0.293388429752066,"nouns","animals","veps","veps",4,NA,-9.63590871578806,3.68,5.65,18.030303030303,1.8,4.88
"2025","Norwegian","produces","belly button",24,139,103,0.574380165289256,"nouns","body_parts","navle","navle",5,6.33333333333238,-8.15430417486385,5.73,4.95,NA,NA,5
"2026","Norwegian","produces","bib",24,147,95,0.607438016528926,"nouns","clothing","smekke","smekke",5,7.5319148936183,-7.37414561731427,5.78,3.57,10.0714285714286,9.75,4.79
"2027","Norwegian","produces","bicycle",24,184,58,0.760330578512397,"nouns","vehicles","sykkel","sykkel",5,5.94642857142857,-7.20229536038761,6.71,3.95,NA,NA,4.89
"2028","Norwegian","produces","big",24,150,92,0.619834710743802,"adjectives","descriptive_words","stor","stor",4,6.85828877004955,-5.31842060225175,5.64,4.33,17.9,2.727272727,3.66
"2029","Norwegian","produces","bird",24,163,79,0.673553719008264,"nouns","animals","fugl","fugl",4,5.33333333333361,-7.63442871557794,6.75,3.83,14.0540540540541,2.375,5
"2030","Norwegian","produces","bite",24,133,109,0.549586776859504,"verbs","action_words","bite","bite",4,8.10447761193791,-7.02583892304606,3.52,5.1,8.86842105263158,3.615384615,4.44
"2031","Norwegian","produces","blanket",24,182,60,0.752066115702479,"nouns","household","dyne","dyne, teppe",4,5.7199999999996,-7.98725009020068,7.05,2.23,7.73684210526316,8.916666667,5
"2032","Norwegian","produces","blanket",24,182,60,0.752066115702479,"nouns","household","teppe","dyne, teppe",4,5.7199999999996,-7.98725009020068,7.05,2.23,7.73684210526316,8.916666667,5
"2033","Norwegian","produces","block",24,135,107,0.557851239669422,"nouns","toys","klosser","klosser",7,6.65217391304109,-7.3951990265121,4.48,4.25,10.9117647058824,4.473684211,4.48
"2034","Norwegian","produces","blow",24,146,96,0.603305785123967,"verbs","action_words","blåse","blåse",5,5.20588235293824,-7.68999856673275,6.1,4.48,18,2.5,3.74
"2035","Norwegian","produces","blue",24,119,123,0.491735537190083,"adjectives","descriptive_words","blå","blå",3,4.78260869565,-6.71274713506891,6.53,3.69,14.5945945945946,7.333333333,3.76
"2036","Norwegian","produces","book",24,221,21,0.913223140495868,"nouns","toys","bok","bok",3,7.25278810408606,-5.64692466922379,7.05,3.13,19.9189189189189,4.7,4.9
"2037","Norwegian","produces","boots",24,155,87,0.640495867768595,"nouns","clothing","støvler","støvler",7,4.500000000004,-8.84745135542379,5.89,3.52,14.0571428571429,3,5
"2038","Norwegian","produces","bottle",24,160,82,0.661157024793388,"nouns","household","flaske","flaske",6,6.74999999999875,-8.41213328416595,5.47,3.32,14.4545454545455,9.6,4.91
"2039","Norwegian","produces","bowl",24,72,170,0.297520661157025,"nouns","household","skål","skål",4,5.4999999999975,-8.68039727076063,5.67,3.21,19.2857142857143,4.4,4.87
"2040","Norwegian","produces","box",24,68,174,0.28099173553719,"nouns","household","eske","eske",4,NA,-9.04812205088594,5.33,2.67,9.91891891891892,1.941176471,4.9
"2041","Norwegian","produces","boy",24,161,81,0.665289256198347,"other","people","gutt","gutt",3,6.2999999999976,-7.31352099549784,5.84,4.11,19.8888888888889,7.923076923,4.76
"2042","Norwegian","produces","bread",24,171,71,0.706611570247934,"nouns","food_drink","brød","brød",4,7.07692307692308,-7.55646717410823,6.52,3.85,16.8666666666667,2.1,4.92
"2043","Norwegian","produces","break",24,97,145,0.400826446280992,"verbs","action_words","ødelegge","ødelegge",7,3.99999999999722,-8.30090764905572,5.1,4.71,13.1081081081081,4.7,3.71
"2044","Norwegian","produces","breakfast",24,126,116,0.520661157024793,"other","games_routines","frokost","frokost",7,7.07692307692,-7.55646717410823,7.39,5,4.89189189189189,4.7,4.43
"2045","Norwegian","produces","broken",24,143,99,0.590909090909091,"adjectives","descriptive_words","ødelagt","ødelagt",7,5.53191489362,-7.37414561731427,2.75,4.86,15.4871794871795,2,4.11
"2046","Norwegian","produces","broom",24,100,142,0.413223140495868,"nouns","household","kost","kost",4,8.3,-8.84745135542379,5.5,3.33,14.2820512820513,1.214285714,4.89
"2047","Norwegian","produces","brother",24,93,149,0.384297520661157,"other","people","bror","bror",4,NA,-10.1467343395541,6.18,4.48,11.8611111111111,5.3,4.43
"2048","Norwegian","produces","brush (object)",24,131,111,0.541322314049587,"nouns","household","børste","børste",6,5.70588235293529,-7.68999856673275,5.47,3.18,15.2105263157895,2.3,4.54
"2049","Norwegian","produces","bubbles",24,81,161,0.334710743801653,"nouns","toys","såpebobler","såpebobler",10,NA,-10.5521994476622,6.43,4.19,26.275,5.928571429,4.6
"2050","Norwegian","produces","bunny",24,166,76,0.685950413223141,"nouns","animals","kanin","kanin",5,3.958333333335,-8.02647080335396,7.3,3.86,12.6052631578947,2.8,4.97
"2051","Norwegian","produces","bus",24,200,42,0.826446280991736,"nouns","vehicles","buss","buss",3,5.60869565217348,-6.9968513861728,5.12,3.83,6.52631578947368,2.285714286,4.9
"2052","Norwegian","produces","butter",24,146,96,0.603305785123967,"nouns","food_drink","smør","smør",4,5.13380281690211,-6.28250199796226,6.36,3.37,9.71052631578947,2.4,4.9
"2053","Norwegian","produces","butterfly",24,105,137,0.433884297520661,"nouns","animals","sommerfugl","sommerfugl",10,NA,-8.94276153522812,7.23,3.2,NA,NA,4.93
"2054","Norwegian","produces","bye",24,238,4,0.983471074380165,"other","games_routines","ha det","ha det",4,NA,NA,6.25,3.86,25.4722222222222,3.636363636,2.25
"2055","Norwegian","produces","cake",24,204,38,0.84297520661157,"nouns","food_drink","kake","kake",4,5.27358490566189,-6.57251779376026,7.58,5.33,15.1142857142857,4.166666667,4.81
"2056","Norwegian","produces","candy",24,28,214,0.115702479338843,"nouns","food_drink","sukkertøy","sukkertøy",7,NA,NA,7.27,5.03,12.2291666666667,4.5,4.83
"2057","Norwegian","produces","car",24,227,15,0.93801652892562,"nouns","vehicles","bil","bil",3,6.13302752293789,-5.85627489840566,6.63,4.04,9.97297297297297,2.083333333,4.89
"2058","Norwegian","produces","careful",24,103,139,0.425619834710744,"adjectives","descriptive_words","forsiktig","forsiktig",8,6.199999999996,-8.47275790598238,6.32,2.95,NA,NA,1.86
"2059","Norwegian","produces","carrots",24,146,96,0.603305785123967,"nouns","food_drink","gulrot","gulrot",6,5.73913043477913,-8.06729279787422,5.79,3.91,14.1290322580645,6.076923077,5
"2060","Norwegian","produces","cat",24,205,37,0.847107438016529,"nouns","animals","katt","katt",3,4.59259259259074,-7.23801344298969,6.95,4.5,12.8684210526316,2,4.86
"2061","Norwegian","produces","cereal",24,19,223,0.0785123966942149,"nouns","food_drink","frokostblanding","frokostblanding",14,NA,NA,6.45,3.05,9.93181818181818,6.315789474,4.83
"2062","Norwegian","produces","chair",24,174,68,0.71900826446281,"nouns","furniture_rooms","stol","stol",4,5.79365079364857,-7.08646354486249,5.89,2.86,10.6486486486486,4.533333333,4.58
"2063","Norwegian","produces","cheek",24,131,111,0.541322314049587,"nouns","body_parts","kinn","kinn",3,NA,-9.16590508654233,5.9,3.47,9.22857142857143,5.842105263,4.83
"2064","Norwegian","produces","cheerios",24,36,206,0.148760330578512,"nouns","food_drink","corn flakes","corn flakes",10,NA,NA,6.45,3.05,11.3125,6.666666667,4.35
"2065","Norwegian","produces","cheese",24,203,39,0.838842975206612,"nouns","food_drink","ost","ost",3,4.73333333333107,-6.91461328793583,6.81,3.8,12.6388888888889,1.916666667,4.7
"2066","Norwegian","produces","chicken (animal)",24,94,148,0.388429752066116,"nouns","animals","kylling (animal)","kylling (animal)",6,4.83870967741935,-7.77961072542244,6.17,3.2,NA,NA,4.8
"2067","Norwegian","produces","chicken (food)",24,105,137,0.433884297520661,"nouns","food_drink","kylling (food)","kylling (food)",6,4.83870967741935,-7.77961072542244,6.17,3.2,NA,NA,4.8
"2068","Norwegian","produces","child",24,98,144,0.40495867768595,"other","people","barn","barn",4,7.67857142857143,-7.87805079823569,7.2,5.33,8.84615384615385,8.615384615,4.78
"2069","Norwegian","produces","choo choo",24,138,104,0.570247933884298,"other","sounds","tøff-tøff","tøff-tøff",6,NA,NA,6.36,4.05,27.3513513513514,8.454545455,3.9
"2070","Norwegian","produces","church",24,24,218,0.0991735537190083,"other","places","kirke","kirke",5,7.13636363636091,-8.10985241229301,5.21,3.63,5.05555555555556,2.538461538,4.9
"2071","Norwegian","produces","clean (action)",24,129,113,0.533057851239669,"verbs","action_words","rydde","rydde",4,8.3888888888775,-7.63442871557794,7.09,3.57,NA,NA,3.07
"2072","Norwegian","produces","clean (description)",24,66,176,0.272727272727273,"adjectives","descriptive_words","ren","ren",3,NA,-9.45358715899411,7.09,3.57,NA,NA,3.07
"2073","Norwegian","produces","clock",24,164,78,0.677685950413223,"nouns","household","klokke","klokke",5,5.653333333332,-6.91461328793583,5.65,3.35,12.2272727272727,3.3,5
"2074","Norwegian","produces","close",24,91,151,0.37603305785124,"verbs","action_words","lukke","lukke",4,6.55357142857054,-7.20229536038761,5.23,3.81,11.1025641025641,5.615384615,3.2
"2075","Norwegian","produces","coat",24,80,162,0.330578512396694,"nouns","clothing","regntøy","regntøy",6,NA,-10.1467343395541,5.29,3.1,8.75757575757576,2.363636364,4.97
"2076","Norwegian","produces","cockadoodledoo",24,143,99,0.590909090909091,"other","sounds","kykeliky","kykeliky",8,NA,-10.5521994476622,5.53,4.57,18.2682926829268,2.916666667,3.9
"2077","Norwegian","produces","coffee",24,150,92,0.619834710743802,"nouns","food_drink","kaffe","kaffe",5,5.85714285714029,-7.66182768976605,7,5.1,11.047619047619,2.285714286,4.81
"2078","Norwegian","produces","cold",24,147,95,0.607438016528926,"adjectives","descriptive_words","kald","kald",4,8.29787234042606,-6.69146973662162,4.32,3.55,10.2093023255814,2.5,3.85
"2079","Norwegian","produces","comb (object)",24,68,174,0.28099173553719,"nouns","household","kam","kam",3,NA,-9.45358715899411,5.65,2.33,5.125,3.875,5
"2080","Norwegian","produces","couch",24,146,96,0.603305785123967,"nouns","furniture_rooms","sofa","sofa",4,8.54166666666333,-8.02647080335396,6.52,3.4,8.84375,1.894736842,4.71
"2081","Norwegian","produces","cow",24,193,49,0.797520661157025,"nouns","animals","ku","ku",2,4.21428571429,-8.53729642711995,5.42,2.95,18.1176470588235,2.2,4.96
"2082","Norwegian","produces","cracker",24,194,48,0.801652892561983,"nouns","food_drink","kjeks","kjeks",4,5.72222222222222,-7.63442871557794,5.11,3.64,12.7560975609756,4.666666667,4.96
"2083","Norwegian","produces","cry",24,125,117,0.516528925619835,"verbs","action_words","gråte","gråte",5,NA,-9.16590508654233,3.22,5.45,13.1621621621622,8,4
"2084","Norwegian","produces","cup",24,193,49,0.797520661157025,"nouns","household","kopp","kopp",3,6.19298245613965,-7.18490361767574,5.94,2.6,15.6666666666667,3.363636364,5
"2085","Norwegian","produces","cute",24,51,191,0.210743801652893,"adjectives","descriptive_words","søt","søt",3,6.05882352941176,-8.354974870326,7.56,5.05,12.3846153846154,8.8,2.76
"2086","Norwegian","produces","dance",24,178,64,0.735537190082645,"verbs","action_words","danse","danse",5,6.78723404255319,-7.37414561731427,7.27,5.48,12.8529411764706,3.545454545,4.32
"2087","Norwegian","produces","dark",24,123,119,0.508264462809917,"adjectives","descriptive_words","mørkt","mørkt",5,6.05263157895,-8.24961435466817,5.08,4.09,17.093023255814,1.363636364,4.29
"2088","Norwegian","produces","day",24,85,157,0.351239669421488,"other","time_words","dag","dag",3,9.07969924812037,-4.74405695768177,6.36,3.62,15.2325581395349,3.333333333,3.92
"2089","Norwegian","produces","deer",24,26,216,0.107438016528926,"nouns","animals","reinsdyr","reinsdyr",7,NA,-9.85905226710227,6.89,3.95,13.9555555555556,2.071428571,4.86
"2090","Norwegian","produces","diaper",24,218,24,0.900826446280992,"nouns","clothing","bleie","bleie",4,5.85294117647,-7.68999856673275,3.71,3.41,13.2424242424242,6.916666667,4.82
"2091","Norwegian","produces","dinner",24,157,85,0.648760330578512,"other","games_routines","middag","middag",5,8.16161616161323,-6.64017644223407,6.4,3.85,5.72413793103448,4.181818182,4.5
"2092","Norwegian","produces","dirty",24,110,132,0.454545454545455,"adjectives","descriptive_words","skitten","skitten",5,NA,-9.16590508654233,3.17,5.05,15.3076923076923,6.461538462,4.23
"2093","Norwegian","produces","dog",24,184,58,0.760330578512397,"nouns","animals","hund","hund",4,4.74117647058612,-6.79099933196866,7,5.43,10.0857142857143,3.1,4.85
"2094","Norwegian","produces","doll",24,167,75,0.690082644628099,"nouns","toys","dukke","dukke",4,5.733333333336,-8.47275790598238,5.88,3.51,9.36842105263158,7.133333333,5
"2095","Norwegian","produces","don't",24,194,48,0.801652892561983,"other","games_routines","ikke (routine)","ikke (routine)",3,5.89368104312921,-3.6469472988982,3.42,4.32,NA,NA,2.46
"2096","Norwegian","produces","door",24,166,76,0.685950413223141,"nouns","furniture_rooms","dør","dør",3,7.4400000000022,-6.6302261113809,5.43,3.19,14.1428571428571,1.8,4.81
"2097","Norwegian","produces","down",24,150,92,0.619834710743802,"function_words","locations","ned","ned, nede",3.5,7.15596330275046,-5.85627489840566,NA,NA,1.90909090909091,2,3.52
"2098","Norwegian","produces","down",24,150,92,0.619834710743802,"function_words","locations","nede","ned, nede",3.5,7.15596330275046,-5.85627489840566,NA,NA,1.90909090909091,2,3.52
"2099","Norwegian","produces","draw",24,170,72,0.702479338842975,"verbs","action_words","tegne","tegne",5,6.15000000000179,-6.296586737844,6.18,3.6,9.58064516129032,3.3,3.97
"2100","Norwegian","produces","drawer",24,79,163,0.326446280991736,"nouns","furniture_rooms","skuff","skuff",5,6.42857142857357,-7.87805079823569,4.67,3,13.804347826087,3.095238095,4.67
"2101","Norwegian","produces","dress (object)",24,120,122,0.495867768595041,"nouns","clothing","kjole","kjole",4,6.58064516129032,-7.77961072542244,6.42,4.73,11.8648648648649,2.9,4.93
"2102","Norwegian","produces","drink (action)",24,198,44,0.818181818181818,"verbs","action_words","drikke (action)","drikke (action)",5,7.17837837837643,-6.01959995450896,6.67,5.19,NA,NA,3.77
"2103","Norwegian","produces","drink (beverage)",24,193,49,0.797520661157025,"nouns","food_drink","drikke (beverage)","drikke (beverage)",5,7.17837837837643,-6.01959995450896,6.67,5.19,NA,NA,4.76
"2104","Norwegian","produces","drive",24,161,81,0.665289256198347,"verbs","action_words","kjøre","kjøre",4,6.87732342007413,-5.64692466922379,6.5,4.19,14.3829787234043,2.4,3.86
"2105","Norwegian","produces","dry (action)",24,135,107,0.557851239669422,"verbs","action_words","tørke","tørke",5,7.21538461538292,-7.05569188619574,4.86,3.8,NA,NA,3.77
"2106","Norwegian","produces","dry (description)",24,44,198,0.181818181818182,"adjectives","descriptive_words","tørr","tørr",4,5.84615384615308,-8.6062892986069,4.86,3.8,NA,NA,3.77
